code;name;category;stock_quantity;simple_description;display_order;visible
09106           ;ALFOMBRA RICH ANTI SLIP           ;RICH;39;🛠️ Accesorio técnico ✨ práctico para trabajo profesional;;1
09107           ;CALIBRADOR RICH                   ;RICH;3;🛠️ Accesorio técnico ✨ práctico para trabajo profesional;;1
09109           ;CARGADOR MAQUINA RICH             ;RICH;2;🔌 Cargador ⚡ carga rápida y segura;;1
09300           ;PALETA RICH PEQUEÑA               ;RICH;112.99;🛠️ Accesorio técnico ✨ práctico para trabajo profesional;;1
09301           ;PALETA RICH GRANDE                ;RICH;19;🛠️ Accesorio técnico ✨ práctico para trabajo profesional;;1
09302           ;PALETA AZUL GRANDE                ;RICH;2;🛠️ Accesorio técnico ✨ práctico para trabajo profesional;;1
09304           ;PALETA RICH EPU DOBLE             ;RICH;14;🛠️ Accesorio técnico ✨ práctico para trabajo profesional;;1
098029          ;PARLANTE DPUS SZ-6565             ;RICH;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
99001;FUNDA PEQ LDNIO REG               ;VARIOS PRODUCTOS;650;🎁 Material promocional ✨ ideal para marca y exhibición;;1
990012;KIT NAVIDEÑO                      ;VARIOS PRODUCTOS;300;🎄 Kit navideño 🎁 detalle práctico y festivo;;1
99002;CAMISETA PROMO                    ;VARIOS PRODUCTOS;4;📷 Cámara WiFi 📡 vigilancia clara y segura;;1
99003;ESFERO PROMO                      ;VARIOS PRODUCTOS;573;🎁 Material promocional ✨ ideal para marca y exhibición;;1
990033;COLAGENO                          ;VARIOS PRODUCTOS;1;✨ Colágeno 💪 complemento práctico de bienestar;;1
99004;ENVIO                             ;VARIOS PRODUCTOS;99999929;🚚 Servicio de envío 📦 entrega práctica y segura;;1
99005;GORRAS PROMO                      ;VARIOS PRODUCTOS;24;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99006;CORDONES DE ID PROMO              ;VARIOS PRODUCTOS;221;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99007;AFICHES PROMO                     ;VARIOS PRODUCTOS;96;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99008;EXHIBIDOR LDNIO GRANDE            ;VARIOS PRODUCTOS;7;🎁 Material promocional ✨ ideal para marca y exhibición;;1
990081;EXHIBIDOR LDNIO PEQUEÑO           ;VARIOS PRODUCTOS;24;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99010;FUNDA DE PAPEL LDNIO REGALO       ;VARIOS PRODUCTOS;28;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99011;AGENDA PROMO                      ;VARIOS PRODUCTOS;5;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99012;TOMATODO PROMO                    ;VARIOS PRODUCTOS;18;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99013;TAZA PROMO                        ;VARIOS PRODUCTOS;10;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99014;TERMO PARLANTE RICH               ;VARIOS PRODUCTOS;11;🔊 Producto con parlante 🎵 práctico y llamativo;;1
99015;VARIOS PRODUCTOS                  ;VARIOS PRODUCTOS;33;📦 Producto práctico ✨ útil para uso diario;;1
99016;VARIOS MASAJEADORA                ;VARIOS PRODUCTOS;30;💆 Masajeadora portátil ⚡ relajación práctica y cómoda;;1
99017;EXHIBIDOR ANSTY GRANDE            ;VARIOS PRODUCTOS;2;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99018;BANNER PEQ RICH                   ;VARIOS PRODUCTOS;32;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99019;EXHIBIDOR ANSTY PEQUEÑO           ;VARIOS PRODUCTOS;5;🎁 Material promocional ✨ ideal para marca y exhibición;;1
99100;ESTUCHE                           ;VARIOS PRODUCTOS;0;💼 Estuche protector 💻 práctico y resistente;;1
